order_item_id,order_id,order_date,customer_id,product_id,quantity,unit_price,channel
496,1628,2026-06-01,65.0,34.0,9,266.26,mobile
497,416,2026-06-01,49.0,37.0,9,492.02,store
498,1468,2026-06-01,27.0,29.0,7,-63.42,web
499,270,2026-06-01,27.0,11.0,10,227.46,web
500,732,2026-06-01,61.0,47.0,3,358.07,web
501,16,2026-06-01,72.0,22.0,2,62.61,store
502,241,2026-06-01,50.0,29.0,6,809.73,web
503,735,2026-06-01,38.0,17.0,6,493.59,web
504,74,2026-06-01,55.0,6.0,1,452.69,mobile
505,929,2026-06-01,7.0,40.0,4,113.44,mobile
506,719,2026-06-01,46.0,23.0,4,354.84,web
507,283,2026-06-01,82.0,6.0,1,386.39,mobile
508,864,2026-06-01,84.0,47.0,7,379.37,web
509,91,2026-06-01,92.0,14.0,10,40.4,mobile
510,365,2026-06-01,67.0,3.0,9,226.57,mobile
511,1655,2026-06-01,72.0,12.0,8,544.97,web
512,1002,2026-06-01,42.0,6.0,7,417.36,mobile
513,1156,2026-06-01,92.0,6.0,6,384.66,mobile
514,665,2026-06-01,3.0,45.0,1,475.68,store
515,1063,2026-06-01,30.0,16.0,9,11.27,mobile
516,66,2026-06-01,23.0,22.0,4,58.3,web
517,185,2026-06-01,74.0,47.0,6,382.19,web
518,1082,2026-06-01,8.0,20.0,3,421.42,store
519,1583,2026-06-01,99.0,43.0,7,455.14,mobile
520,779,2026-06-01,74.0,18.0,5,11.66,mobile
521,1180,2026-06-01,1.0,27.0,5,521.31,web
522,462,2026-06-01,71.0,14.0,7,40.89,web
523,1339,2026-06-01,29.0,15.0,3,105.18,store
524,933,2026-06-01,27.0,12.0,7,446.06,mobile
525,1314,2026-06-01,87.0,9.0,5,410.1,mobile
526,565,2026-06-01,56.0,2.0,9,333.46,web
527,569,2026-06-01,83.0,46.0,9,139.23,store
528,618,2026-06-01,41.0,30.0,2,366.64,web
529,268,2026-06-01,77.0,30.0,6,422.41,store
530,601,2026-06-01,1.0,2.0,4,275.09,web
531,668,2026-06-01,5.0,22.0,6,60.23,mobile
532,170,2026-06-01,7.0,3.0,8,285.11,store
533,918,2026-06-01,86.0,45.0,8,432.7,web
534,357,2026-06-01,48.0,26.0,8,35.16,store
535,1658,2026-06-01,11.0,23.0,7,348.82,web
536,105,2026-06-01,13.0,46.0,9,140.36,web
537,903,2026-06-01,89.0,6.0,3,376.59,mobile
538,100,2026-06-01,7.0,20.0,8,473.61,mobile
539,1135,2026-06-01,24.0,48.0,10,412.54,mobile
540,557,2026-06-01,79.0,38.0,5,285.12,mobile
541,544,2026-06-01,90.0,25.0,7,466.2,web
542,1337,2026-06-01,67.0,46.0,3,125.8,store
543,523,2026-06-01,73.0,22.0,8,63.61,store
544,97,2026-06-01,5.0,2.0,6,322.33,store
545,1502,2026-06-01,88.0,34.0,2,293.11,store
546,439,2026-06-01,14.0,35.0,10,518.74,mobile
547,1194,2026-06-01,96.0,27.0,3,498.65,web
548,1653,2026-06-01,10.0,33.0,5,386.05,web
549,1234,2026-06-01,88.0,50.0,1,340.04,store
550,1315,2026-06-01,5.0,25.0,5,498.44,web
551,911,2026-06-01,87.0,29.0,6,692.21,store
552,511,2026-06-01,90.0,44.0,4,403.8,mobile
553,1285,2026-06-01,56.0,29.0,5,785.27,store
554,268,2026-06-01,18.0,44.0,5,486.74,web
555,1235,2026-06-01,4.0,37.0,8,573.33,store
556,553,2026-06-01,27.0,39.0,-8,464.28,mobile
557,17,2026-06-01,82.0,45.0,2,464.39,store
558,118,2026-06-01,50.0,2.0,1,290.5,web
559,1653,2026-06-01,58.0,10.0,5,462.79,mobile
560,184,2026-06-01,42.0,4.0,7,0.0,store
561,56,2026-06-01,11.0,35.0,1,476.84,store
562,227,2026-06-01,56.0,22.0,6,53.42,web
563,132,2026-06-01,75.0,27.0,6,509.7,store
564,1620,2026-06-01,75.0,6.0,1,444.24,web
565,35,2026-06-01,43.0,28.0,8,501.67,store
566,456,2026-06-01,4.0,32.0,3,234.0,web
567,935,2026-06-01,99.0,29.0,5,756.21,mobile
568,1069,2026-06-01,34.0,10.0,8,444.47,mobile
569,1495,2026-06-01,55.0,28.0,5,598.22,store
570,442,2026-06-01,2.0,21.0,5,166.88,mobile
571,261,2026-06-01,28.0,14.0,1,49.33,web
572,1100,2026-06-01,9.0,18.0,8,11.15,web
573,1059,2026-06-01,96.0,34.0,9,316.85,mobile
574,1571,2026-06-01,37.0,29.0,4,709.09,mobile
575,1634,2026-06-01,40.0,27.0,7,620.45,mobile
576,730,2026-06-01,66.0,41.0,10,348.78,web
577,1654,2026-06-01,31.0,34.0,10,269.36,store
578,1168,2026-06-01,39.0,27.0,3,633.94,store
579,961,2026-06-01,1.0,3.0,7,278.69,web
580,1250,2026-06-01,51.0,34.0,2,292.11,web
581,1624,2026-06-01,10.0,41.0,7,416.33,store
582,1375,2026-06-01,18.0,40.0,6,121.57,web
583,11,2026-06-01,25.0,37.0,4,539.8,mobile
584,1580,2026-06-01,55.0,12.0,3,489.13,store
585,1342,2026-06-01,71.0,2.0,10,292.77,mobile
586,837,2026-06-01,65.0,17.0,8,439.36,mobile
587,1556,2026-06-01,83.0,2.0,3,336.7,web
588,249,2026-06-01,76.0,41.0,7,429.84,mobile
589,139,2026-06-01,99.0,17.0,3,528.5,web
590,706,2026-06-01,89.0,37.0,3,527.58,web
591,161,2026-06-01,46.0,27.0,9,507.92,store
592,1261,2026-06-01,96.0,34.0,3,341.23,store
593,1024,2026-06-01,93.0,21.0,10,139.16,store
594,1254,2026-06-01,42.0,12.0,9,526.22,store
595,1245,2026-06-01,67.0,10.0,1,554.33,store
596,501,2026-06-01,3.0,6.0,7,463.16,web
597,859,2026-06-01,3.0,6.0,-2,398.71,store
598,1387,2026-06-01,13.0,9.0,8,428.75,mobile
599,418,2026-06-01,68.0,19.0,1,544.74,mobile
600,911,2026-06-01,84.0,50.0,6,393.19,mobile
601,1228,2026-06-01,18.0,18.0,6,10.8,mobile
602,941,2026-06-01,96.0,33.0,6,434.07,mobile
603,376,2026-06-01,83.0,20.0,7,464.06,mobile
604,99,2026-06-01,4.0,33.0,1,372.27,store
605,690,2026-06-01,53.0,29.0,5,672.51,mobile
606,1617,2026-06-01,82.0,47.0,6,414.97,web
607,577,2026-06-01,87.0,9.0,6,459.19,store
608,1136,2026-06-01,99.0,18.0,3,12.63,mobile
609,241,2026-06-01,30.0,49.0,1,45.19,web
610,1649,2026-06-01,71.0,38.0,3,268.45,web
611,38,2026-06-01,88.0,7.0,8,63.37,store
612,1434,2026-06-01,98.0,3.0,4,283.53,store
613,1254,2026-06-01,56.0,37.0,8,485.58,web
614,1040,2026-06-01,49.0,15.0,3,109.85,web
615,460,2026-06-01,66.0,27.0,2,510.46,web
616,1512,2026-06-01,65.0,4.0,1,710.32,store
617,278,2026-06-01,49.0,19.0,8,460.9,store
618,642,2026-06-01,11.0,12.0,10,502.37,web
619,1591,2026-06-01,5.0,14.0,8,44.16,web
620,1274,2026-06-01,47.0,49.0,10,54.04,mobile
621,763,2026-06-01,91.0,44.0,4,419.2,web
622,498,2026-06-01,30.0,22.0,1,65.23,mobile
623,134,2026-06-01,14.0,50.0,5,385.62,web
624,111,2026-06-01,83.0,50.0,6,384.53,store
625,873,2026-06-01,57.0,4.0,3,609.17,web
626,547,2026-06-01,25.0,26.0,3,39.74,web
627,938,2026-06-01,73.0,17.0,6,502.89,mobile
628,695,2026-06-01,80.0,12.0,3,574.05,web
629,17,2026-06-01,31.0,37.0,8,447.48,web
630,410,2026-06-01,90.0,17.0,5,478.11,store
631,549,2026-06-01,75.0,28.0,9,582.69,web
632,1243,2026-06-01,36.0,19.0,5,546.08,mobile
633,805,2026-06-01,52.0,32.0,7,205.94,mobile
634,1642,2026-06-01,87.0,38.0,9,283.69,web
635,1369,2026-06-01,80.0,49.0,1,50.6,store
636,218,2026-06-01,54.0,16.0,9,12.73,store
637,20,2026-06-01,82.0,18.0,6,13.02,web
638,1157,2026-06-01,83.0,33.0,3,354.84,store
639,577,2026-06-01,1.0,9.0,5,531.53,web
640,1549,2026-06-01,34.0,9.0,6,454.46,mobile
641,969,2026-06-01,21.0,49.0,7,52.89,web
642,1160,2026-06-01,78.0,16.0,6,-74.82,store
643,1215,2026-06-01,33.0,8.0,1,156.95,mobile
644,1449,2026-06-01,35.0,30.0,10,362.52,store
645,299,2026-06-01,5.0,46.0,8,116.7,mobile
646,544,2026-06-01,64.0,48.0,7,528.11,web
647,444,2026-06-01,47.0,11.0,9,220.86,web
648,349,2026-06-01,31.0,22.0,4,59.6,web
649,1050,2026-06-01,74.0,41.0,8,396.37,store
650,1043,2026-06-01,37.0,23.0,8,395.96,mobile
651,396,2026-06-01,68.0,31.0,7,23.87,web
652,114,2026-06-01,88.0,7.0,4,65.99,mobile
653,1218,2026-06-01,44.0,33.0,8,423.18,web
654,1328,2026-06-01,100.0,1.0,7,104.83,mobile
655,173,2026-06-01,47.0,10.0,1,488.58,mobile
656,472,2026-06-01,98.0,12.0,9,569.95,store
657,770,2026-06-01,93.0,15.0,1,87.75,store
658,267,2026-06-01,77.0,31.0,3,27.29,mobile
659,1499,2026-06-01,55.0,47.0,2,374.64,mobile
660,1017,2026-06-01,56.0,24.0,8,504.73,mobile
661,370,2026-06-01,23.0,38.0,7,299.43,mobile
662,6,2026-06-01,15.0,50.0,7,396.54,mobile
663,911,2026-06-01,49.0,12.0,10,459.71,web
664,199,2026-06-01,90.0,36.0,6,57.27,web
665,758,2026-06-01,11.0,41.0,5,433.52,mobile
666,205,2026-06-01,85.0,33.0,8,385.28,web
667,1355,2026-06-01,32.0,13.0,9,530.51,store
668,1441,2026-06-01,46.0,25.0,8,465.25,store
669,1455,2026-06-01,69.0,14.0,10,41.58,web
670,1099,2026-06-01,88.0,48.0,6,531.54,web
671,1420,2026-06-01,19.0,46.0,6,119.31,store
672,983,2026-06-01,5.0,5.0,9,547.91,mobile
673,466,2026-06-01,7.0,18.0,6,10.4,mobile
674,20,2026-06-01,44.0,26.0,1,34.55,mobile
675,511,2026-06-01,72.0,40.0,1,113.57,web
676,237,2026-06-01,82.0,36.0,8,63.35,store
677,1213,2026-06-01,19.0,5.0,7,431.8,store
678,1550,2026-06-01,44.0,32.0,1,180.65,store
679,607,2026-06-01,8.0,10.0,7,533.34,store
680,1643,2026-06-01,4.0,42.0,6,357.2,store
681,1028,2026-06-01,67.0,31.0,10,24.72,store
682,1085,2026-06-01,82.0,16.0,6,12.72,mobile
683,735,2026-06-01,18.0,49.0,1,44.69,web
684,1283,2026-06-01,69.0,28.0,4,515.58,mobile
685,764,2026-06-01,69.0,8.0,9,173.49,web
686,1593,2026-06-01,77.0,8.0,1,167.5,store
687,410,2026-06-01,53.0,20.0,1,434.6,web
688,87,2026-06-01,44.0,13.0,6,520.37,mobile
689,1481,2026-06-01,48.0,12.0,2,484.15,store
690,1617,2026-06-01,73.0,21.0,3,163.9,mobile
691,134,2026-06-01,25.0,25.0,6,492.97,store
692,898,2026-06-01,43.0,25.0,7,474.9,mobile
693,836,2026-06-01,19.0,29.0,8,710.15,store
694,1453,2026-06-01,72.0,30.0,10,379.19,store
695,519,2026-06-01,95.0,9.0,1,428.77,mobile
696,1362,2026-06-01,22.0,38.0,6,299.73,store
697,439,2026-06-01,82.0,45.0,8,470.75,store
698,1427,2026-06-01,52.0,44.0,7,395.15,store
699,79,2026-06-01,7.0,24.0,2,478.88,store
700,915,2026-06-01,26.0,8.0,3,172.66,web
701,131,2026-06-01,10.0,18.0,9,10.58,store
702,417,2026-06-01,27.0,26.0,7,37.6,web
703,725,2026-06-01,89.0,49.0,1,54.57,store
704,809,2026-06-01,31.0,11.0,10,235.42,store
705,799,2026-06-01,48.0,39.0,9,426.44,mobile
706,510,2026-06-01,13.0,25.0,8,448.68,web
707,24,2026-06-01,28.0,31.0,6,23.07,web
708,120,2026-06-01,46.0,18.0,4,11.77,web
709,1453,2026-06-01,85.0,28.0,2,487.08,mobile
710,624,2026-06-01,19.0,3.0,5,238.59,web
711,1488,2026-06-01,62.0,16.0,6,12.2,mobile
712,1485,2026-06-01,5.0,12.0,9,499.29,store
713,755,2026-06-01,57.0,48.0,8,496.06,web
714,307,2026-06-01,26.0,1.0,5,104.13,mobile
715,251,2026-06-01,66.0,4.0,1,712.9,mobile
716,375,2026-06-01,72.0,16.0,7,12.36,mobile
717,1077,2026-06-01,13.0,44.0,3,507.01,web
718,1621,2026-06-01,100.0,17.0,1,477.97,web
719,460,2026-06-01,38.0,27.0,3,616.52,web
720,282,2026-06-01,15.0,15.0,6,102.68,mobile
721,1583,2026-06-01,97.0,36.0,6,67.65,mobile
722,1242,2026-06-01,55.0,18.0,2,10.25,web
723,1451,2026-06-01,100.0,44.0,-1,394.21,web
724,1558,2026-06-01,45.0,1.0,1,95.5,store
725,655,2026-06-01,83.0,46.0,3,125.56,store
726,1548,2026-06-01,43.0,48.0,6,527.06,mobile
727,122,2026-06-01,16.0,23.0,1,436.99,store
728,865,2026-06-01,65.0,1.0,5,101.99,store
729,548,2026-06-01,10.0,24.0,8,510.24,mobile
730,1292,2026-06-01,55.0,15.0,7,95.04,mobile
731,1553,2026-06-01,21.0,8.0,9,160.96,web
732,67,2026-06-01,76.0,10.0,6,506.27,web
733,1574,2026-06-01,4.0,24.0,8,580.81,store
734,1320,2026-06-01,48.0,41.0,2,427.57,mobile
735,1036,2026-06-01,70.0,25.0,7,581.92,mobile
736,763,2026-06-01,62.0,15.0,8,97.4,web
737,1212,2026-06-01,67.0,27.0,6,484.7,web
738,453,2026-06-01,83.0,2.0,10,311.39,web
739,1580,2026-06-01,70.0,17.0,1,469.55,web
740,966,2026-06-01,34.0,28.0,1,550.58,store
741,1148,2026-06-01,78.0,1.0,4,109.85,web
742,1021,2026-06-01,19.0,26.0,4,41.64,web
743,915,2026-06-01,25.0,17.0,5,466.28,web
744,544,2026-06-01,47.0,21.0,6,161.33,mobile
745,979,2026-06-01,53.0,24.0,2,527.1,mobile
746,504,2026-06-01,51.0,19.0,6,543.46,web
747,512,2026-06-01,8.0,44.0,10,389.03,store
748,1166,2026-06-01,83.0,21.0,6,158.67,web
749,126,2026-06-01,98.0,11.0,10,250.76,store
750,394,2026-06-01,63.0,37.0,9,466.51,mobile
751,159,2026-06-01,8.0,15.0,7,91.2,store
752,1145,2026-06-01,5.0,48.0,3,454.29,web
753,510,2026-06-01,51.0,4.0,2,617.19,store
754,645,2026-06-01,60.0,43.0,3,413.57,web
755,1628,2026-06-01,22.0,41.0,4,440.5,web
756,835,2026-06-01,87.0,30.0,4,354.58,web
757,1162,2026-06-01,33.0,17.0,4,512.91,mobile
758,247,2026-06-01,54.0,26.0,7,36.03,web
759,1636,2026-06-01,31.0,36.0,9,69.38,web
760,557,2026-06-01,20.0,15.0,2,93.83,mobile
761,920,2026-06-01,15.0,22.0,4,57.79,mobile
762,1180,2026-06-01,94.0,3.0,7,275.5,store
763,573,2026-06-01,86.0,42.0,6,346.97,web
764,355,2026-06-01,52.0,2.0,5,298.59,mobile
765,1251,2026-06-01,78.0,17.0,5,494.75,web
766,1372,2026-06-01,94.0,28.0,6,556.16,web
767,162,2026-06-01,32.0,6.0,1,466.66,store
768,1626,2026-06-01,69.0,36.0,6,61.21,mobile
769,24,2026-06-01,86.0,27.0,8,590.08,web
770,213,2026-06-01,82.0,21.0,5,149.21,mobile
771,150,2026-06-01,50.0,50.0,6,385.32,mobile
772,725,2026-06-01,83.0,21.0,6,172.14,mobile
773,370,2026-06-01,26.0,48.0,3,442.8,mobile
774,142,2026-06-01,37.0,41.0,1,352.88,web
775,1395,2026-06-01,99.0,41.0,9,368.63,mobile
776,162,2026-06-01,12.0,47.0,10,369.81,store
777,617,2026-06-01,66.0,7.0,8,71.03,web
778,1030,2026-06-01,99.0,9.0,4,445.02,mobile
779,548,2026-06-01,94.0,12.0,7,497.66,mobile
780,941,2026-06-01,24.0,1.0,10,97.98,mobile
781,322,2026-06-01,35.0,3.0,4,261.67,store
782,696,2026-06-01,61.0,19.0,3,457.88,mobile
783,1200,2026-06-01,25.0,14.0,6,44.49,web
784,546,2026-06-01,43.0,26.0,10,38.42,web
785,1245,2026-06-01,25.0,4.0,10,581.63,web
786,439,2026-06-01,13.0,32.0,10,206.23,web
787,691,2026-06-01,34.0,46.0,9,127.69,mobile
788,993,2026-06-01,11.0,49.0,3,46.08,store
789,944,2026-06-01,100.0,1.0,9,93.22,store
790,1338,2026-06-01,81.0,33.0,2,434.67,web
791,1463,2026-06-01,60.0,38.0,1,288.17,store
792,1060,2026-06-01,71.0,22.0,1,68.45,store
793,708,2026-06-01,40.0,28.0,3,494.39,web
794,755,2026-06-01,98.0,8.0,4,177.27,store
795,1020,2026-06-01,61.0,31.0,6,28.2,web
796,1189,2026-06-01,36.0,11.0,9,255.94,store
797,12,2026-06-01,99.0,6.0,3,360.64,web
798,264,2026-06-01,62.0,17.0,4,497.71,store
799,1429,2026-06-01,79.0,11.0,5,274.36,web
800,1643,2026-06-01,64.0,38.0,3,311.3,web
801,516,2026-06-01,6.0,6.0,3,411.42,store
802,1000,2026-06-01,6.0,25.0,7,484.92,web
803,334,2026-06-01,80.0,38.0,9,-57.87,mobile
804,484,2026-06-01,54.0,35.0,6,530.06,web
805,1321,2026-06-01,66.0,13.0,5,428.84,web
806,1591,2026-06-01,79.0,37.0,8,564.91,web
807,216,2026-06-01,12.0,33.0,3,430.11,web
808,447,2026-06-01,88.0,28.0,3,500.67,mobile
809,681,2026-06-01,57.0,9.0,7,514.77,mobile
810,1131,2026-06-01,99.0,17.0,7,446.53,mobile
811,1388,2026-06-01,52.0,40.0,4,117.1,store
812,204,2026-06-01,23.0,29.0,8,655.52,store
813,1532,2026-06-01,72.0,37.0,3,490.64,store
814,1604,2026-06-01,83.0,7.0,5,77.35,mobile
815,131,2026-06-01,83.0,16.0,6,11.73,mobile
816,997,2026-06-01,33.0,48.0,6,498.04,web
817,1288,2026-06-01,38.0,9.0,2,425.32,web
818,490,2026-06-01,50.0,28.0,5,493.21,web
819,1030,2026-06-01,67.0,26.0,9,32.85,mobile
820,977,2026-06-01,45.0,28.0,9,523.75,mobile
821,602,2026-06-01,70.0,19.0,5,550.42,store
822,572,2026-06-01,26.0,43.0,6,453.28,web
823,997,2026-06-01,1.0,30.0,3,333.66,web
824,1247,2026-06-01,16.0,28.0,4,629.84,web
825,217,2026-06-01,51.0,28.0,1,525.92,web
826,493,2026-06-01,17.0,19.0,1,528.59,web
827,1300,2026-06-01,64.0,20.0,3,482.09,web
828,348,2026-06-01,43.0,37.0,4,511.7,web
829,530,2026-06-01,43.0,1.0,3,86.21,web
830,1588,2026-06-01,47.0,40.0,8,121.68,web
831,1392,2026-06-01,46.0,2.0,8,352.77,web
832,42,2026-06-01,45.0,9.0,5,410.83,store
833,178,2026-06-01,79.0,4.0,1,610.32,mobile
834,328,2026-06-01,63.0,21.0,5,169.96,web
835,1388,2026-06-01,85.0,1.0,5,92.9,mobile
836,1399,2026-06-01,24.0,38.0,9,331.69,store
837,1621,2026-06-01,,35.0,4,-41.85,web
838,1149,2026-06-01,65.0,37.0,7,478.57,web
839,584,2026-06-01,69.0,24.0,5,492.11,mobile
840,778,2026-06-01,50.0,38.0,1,274.1,mobile
841,1661,2026-06-01,10.0,37.0,8,489.64,mobile
842,111,2026-06-01,56.0,18.0,10,12.61,web
843,483,2026-06-01,92.0,3.0,4,221.9,mobile
844,265,2026-06-01,3.0,41.0,6,360.2,web
845,221,2026-06-01,42.0,5.0,6,546.75,mobile
846,84,2026-06-01,26.0,7.0,5,62.32,web
847,371,2026-06-01,51.0,34.0,7,313.95,mobile
848,1412,2026-06-01,1.0,1.0,9,94.47,mobile
849,182,2026-06-01,54.0,36.0,8,63.86,mobile
850,890,2026-06-01,62.0,46.0,7,130.95,web
851,996,2026-06-01,99.0,34.0,8,315.63,store
852,1086,2026-06-01,38.0,30.0,-6,397.62,mobile
853,1400,2026-06-01,53.0,33.0,7,356.19,web
854,228,2026-06-01,90.0,38.0,1,296.08,web
855,233,2026-06-01,68.0,39.0,7,482.34,mobile
856,1087,2026-06-01,92.0,13.0,4,410.03,web
857,1152,2026-06-01,19.0,2.0,10,310.33,store
858,88,2026-06-01,16.0,10.0,3,473.33,mobile
859,1358,2026-06-01,48.0,11.0,5,258.13,web
860,165,2026-06-01,36.0,25.0,8,484.21,web
861,635,2026-06-01,2.0,5.0,-5,429.16,web
862,921,2026-06-01,39.0,8.0,1,171.31,store
863,1376,2026-06-01,77.0,18.0,3,10.76,mobile
864,1238,2026-06-01,38.0,12.0,6,527.84,mobile
865,1068,2026-06-01,65.0,32.0,6,193.03,mobile
866,1219,2026-06-01,53.0,10.0,9,495.46,web
867,86,2026-06-01,44.0,47.0,1,381.84,web
868,1645,2026-06-01,19.0,6.0,5,378.28,web
869,523,2026-06-01,31.0,50.0,7,377.65,web
870,1648,2026-06-01,6.0,7.0,10,72.68,web
871,601,2026-06-01,20.0,33.0,5,368.55,web
872,20,2026-06-01,49.0,46.0,2,-40.57,web
873,1335,2026-06-01,63.0,3.0,8,281.65,mobile
874,1064,2026-06-01,78.0,40.0,1,118.21,web
875,1547,2026-06-01,34.0,29.0,6,670.76,web
876,1149,2026-06-01,48.0,21.0,1,143.64,mobile
877,620,2026-06-01,97.0,33.0,6,460.0,mobile
878,326,2026-06-01,46.0,26.0,1,40.52,mobile
879,376,2026-06-01,78.0,27.0,3,599.57,store
880,586,2026-06-01,28.0,29.0,8,744.4,mobile
881,1291,2026-06-01,36.0,32.0,8,225.66,mobile
882,270,2026-06-01,77.0,45.0,1,438.34,web
883,1647,2026-06-01,60.0,13.0,8,493.61,store
884,1353,2026-06-01,22.0,36.0,2,54.36,mobile
885,1179,2026-06-01,100.0,6.0,4,409.12,store
886,1012,2026-06-01,19.0,45.0,9,392.02,web
887,1082,2026-06-01,85.0,18.0,2,11.25,mobile
888,578,2026-06-01,52.0,12.0,1,559.1,web
889,8,2026-06-01,72.0,25.0,5,576.67,store
890,110,2026-06-01,51.0,25.0,8,522.39,mobile
891,848,2026-06-01,98.0,44.0,1,496.23,mobile
892,188,2026-06-01,19.0,23.0,10,357.98,store
893,345,2026-06-01,57.0,5.0,8,456.33,store
894,292,2026-06-01,21.0,15.0,2,89.48,web
895,697,2026-06-01,73.0,45.0,10,463.9,web
896,1036,2026-06-01,44.0,44.0,2,471.4,web
897,710,2026-06-01,98.0,3.0,9,232.6,mobile
898,1288,2026-06-01,60.0,5.0,9,449.8,web
899,1137,2026-06-01,52.0,29.0,4,678.91,web
900,811,2026-06-01,69.0,29.0,7,773.25,mobile
901,1293,2026-06-01,88.0,11.0,7,264.63,web
902,1271,2026-06-01,99.0,46.0,5,114.8,mobile
903,172,2026-06-01,27.0,47.0,9,395.63,web
904,318,2026-06-01,19.0,21.0,2,134.53,mobile
905,1176,2026-06-01,59.0,23.0,8,404.79,web
906,163,2026-06-01,65.0,19.0,3,491.82,store
907,465,2026-06-01,82.0,26.0,3,37.04,store
908,760,2026-06-01,56.0,15.0,1,99.89,web
909,439,2026-06-01,25.0,45.0,4,470.11,store
910,597,2026-06-01,9.0,3.0,8,288.47,store
911,683,2026-06-01,96.0,38.0,4,267.49,store
912,305,2026-06-01,68.0,42.0,7,354.98,store
913,1383,2026-06-01,58.0,45.0,2,383.33,mobile
914,1660,2026-06-01,70.0,39.0,2,437.31,web
915,419,2026-06-01,94.0,36.0,7,68.8,store
916,105,2026-06-01,10.0,20.0,7,442.91,store
917,1549,2026-06-01,33.0,35.0,8,594.57,web
918,1254,2026-06-01,12.0,12.0,4,498.35,web
919,966,2026-06-01,57.0,38.0,6,300.65,store
920,34,2026-06-01,46.0,20.0,6,470.99,web
921,960,2026-06-01,22.0,30.0,2,358.33,mobile
922,1188,2026-06-01,72.0,30.0,6,329.17,mobile
923,170,2026-06-01,65.0,36.0,3,68.11,web
924,1151,2026-06-01,43.0,45.0,2,465.97,store
925,604,2026-06-01,63.0,28.0,2,590.15,store
926,1216,2026-06-01,63.0,28.0,4,614.05,web
927,1611,2026-06-01,13.0,43.0,5,370.72,store
928,1040,2026-06-01,27.0,26.0,3,41.94,mobile
929,1332,2026-06-01,18.0,25.0,3,493.39,mobile
930,1144,2026-06-01,67.0,10.0,5,509.87,mobile
931,279,2026-06-01,90.0,27.0,2,525.05,store
932,1268,2026-06-01,32.0,50.0,2,339.75,mobile
933,61,2026-06-01,86.0,24.0,6,536.19,store
934,1518,2026-06-01,99.0,22.0,4,61.38,mobile
935,843,2026-06-01,51.0,37.0,8,537.17,mobile
936,1455,2026-06-01,51.0,40.0,1,99.41,mobile
937,1609,2026-06-01,89.0,7.0,8,63.29,mobile
938,318,2026-06-01,9.0,50.0,8,341.64,store
939,41,2026-06-01,61.0,16.0,8,10.96,mobile
940,1393,2026-06-01,91.0,32.0,3,219.06,store
941,1086,2026-06-01,30.0,27.0,6,531.15,store
942,284,2026-06-01,82.0,6.0,4,447.54,store
943,1255,2026-06-01,97.0,42.0,2,409.7,store
944,465,2026-06-01,99.0,50.0,9,392.66,store
945,1471,2026-06-01,100.0,35.0,6,488.53,store
946,1352,2026-06-01,96.0,31.0,8,23.62,mobile
947,1087,2026-06-01,14.0,2.0,8,300.02,mobile
948,480,2026-06-01,38.0,18.0,2,10.71,store
949,1205,2026-06-01,6.0,14.0,1,46.8,store
950,41,2026-06-01,7.0,12.0,4,540.7,mobile
951,1343,2026-06-01,51.0,25.0,2,550.48,mobile
952,812,2026-06-01,41.0,20.0,4,414.52,web
953,449,2026-06-01,55.0,4.0,9,549.75,mobile
954,1358,2026-06-01,56.0,8.0,9,181.47,mobile
955,1492,2026-06-01,50.0,6.0,2,376.81,store
956,1362,2026-06-01,67.0,6.0,1,444.31,web
957,1180,2026-06-01,,11.0,6,230.93,mobile
958,804,2026-06-01,97.0,16.0,4,11.07,store
959,1503,2026-06-01,48.0,24.0,6,480.17,web
960,345,2026-06-01,12.0,11.0,6,263.42,mobile
961,1579,2026-06-01,2.0,12.0,1,450.37,store
962,1473,2026-06-01,59.0,34.0,1,266.69,web
963,387,2026-06-01,71.0,12.0,9,480.19,web
964,984,2026-06-01,66.0,11.0,8,251.07,web
965,187,2026-06-01,9.0,26.0,7,33.59,mobile
966,569,2026-06-01,39.0,49.0,7,55.89,mobile
967,1396,2026-06-01,95.0,47.0,7,355.62,web
968,1548,2026-06-01,3.0,49.0,9,51.03,store
969,538,2026-06-01,5.0,22.0,9,55.68,store
970,1141,2026-06-01,59.0,20.0,6,400.45,store
971,683,2026-06-01,73.0,2.0,5,325.13,mobile
972,141,2026-06-01,18.0,47.0,1,416.34,mobile
973,1271,2026-06-01,33.0,25.0,5,515.95,mobile
974,829,2026-06-01,13.0,25.0,9,514.38,store
975,913,2026-06-01,35.0,46.0,9,125.5,web
976,39,2026-06-01,57.0,26.0,6,33.0,store
977,679,2026-06-01,30.0,46.0,6,125.37,store
978,123,2026-06-01,39.0,14.0,6,51.73,web
979,1018,2026-06-01,71.0,31.0,6,22.55,web
980,839,2026-06-01,80.0,16.0,6,11.03,mobile
981,913,2026-06-01,35.0,14.0,10,47.5,mobile
982,386,2026-06-01,35.0,9.0,3,498.72,store
983,1402,2026-06-01,52.0,48.0,6,521.38,store
984,828,2026-06-01,4.0,21.0,8,168.82,web
985,394,2026-06-01,26.0,40.0,9,126.93,web
986,1598,2026-06-01,29.0,45.0,2,402.4,mobile
987,457,2026-06-01,83.0,8.0,2,181.59,web
988,1579,2026-06-01,28.0,19.0,8,444.56,web
989,746,2026-06-01,2.0,30.0,9,369.99,store
990,592,2026-06-01,65.0,23.0,9,440.78,store
991,1193,2026-06-01,82.0,11.0,4,282.57,mobile
992,298,2026-06-01,59.0,33.0,1,460.1,store
